Station,Date,Flow
02HC032,1989-05-20,0.844
02HC032,1989-05-21,0.911
02HC032,1989-05-22,0.768
02HC032,1989-05-23,0.641
02HC032,1989-05-24,0.65
02HC032,1989-05-25,0.614
02HC032,1989-05-26,0.552
02HC032,1989-05-27,0.511
02HC032,1989-05-28,0.422
02HC032,1989-05-29,0.31
02HC032,1989-05-30,0.456
02HC032,1989-05-31,0.724
02HC032,1989-06-01,1.12
02HC032,1989-06-02,1.63
02HC032,1989-06-03,1.58
02HC032,1989-06-04,1.21
02HC032,1989-06-05,0.994
02HC032,1989-06-06,0.848
02HC032,1989-06-07,0.82
02HC032,1989-06-08,1.3
02HC032,1989-06-09,1.12
02HC032,1989-06-10,1.12
02HC032,1989-06-11,0.899
02HC032,1989-06-12,0.724
02HC032,1989-06-13,0.632
02HC032,1989-06-14,0.567
02HC032,1989-06-15,0.481
02HC032,1989-06-16,0.449
02HC032,1989-06-17,0.492
02HC032,1989-06-18,0.5
02HC032,1989-06-19,0.435
02HC032,1989-06-20,1.56
02HC032,1989-06-21,1.52
02HC032,1989-06-22,3.14
02HC032,1989-06-23,3.55
02HC032,1989-06-24,1.61
02HC032,1989-06-25,1.03
02HC032,1989-06-26,0.727
02HC032,1989-06-27,0.669
02HC032,1989-06-28,0.536
02HC032,1989-06-29,0.395
02HC032,1989-06-30,0.318
02HC032,1989-07-01,0.245
02HC032,1989-07-02,0.209
02HC032,1989-07-03,0.183
02HC032,1989-07-04,0.16
02HC032,1989-07-05,0.139
02HC032,1989-07-06,0.129
02HC032,1989-07-07,0.119
02HC032,1989-07-08,0.114
02HC032,1989-07-09,0.105
02HC032,1989-07-10,0.1
02HC032,1989-07-11,0.097
02HC032,1989-07-12,0.091
02HC032,1989-07-13,0.087
02HC032,1989-07-14,0.082
02HC032,1989-07-15,0.081
02HC032,1989-07-16,0.078
02HC032,1989-07-17,0.073
02HC032,1989-07-18,0.072
02HC032,1989-07-19,0.07
02HC032,1989-07-20,0.071
02HC032,1989-07-21,0.07
02HC032,1989-07-22,0.069
02HC032,1989-07-23,0.071
02HC032,1989-07-24,0.067
02HC032,1989-07-25,0.067
02HC032,1989-07-26,0.127
02HC032,1989-07-27,0.385
02HC032,1989-07-28,0.178
02HC032,1989-07-29,0.12
02HC032,1989-07-30,0.095
02HC032,1989-07-31,0.085
02HC032,1989-08-01,0.076
02HC032,1989-08-02,0.072
02HC032,1989-08-03,0.073
02HC032,1989-08-04,0.25
02HC032,1989-08-05,0.642
02HC032,1989-08-06,0.31
02HC032,1989-08-07,0.152
02HC032,1989-08-08,0.115
02HC032,1989-08-09,0.097
02HC032,1989-08-10,0.083
02HC032,1989-08-11,0.079
02HC032,1989-08-12,0.074
02HC032,1989-08-13,0.071
02HC032,1989-08-14,0.074
02HC032,1989-08-15,0.091
02HC032,1989-08-16,0.124
02HC032,1989-08-17,0.103
02HC032,1989-08-18,0.078
02HC032,1989-08-19,0.074
02HC032,1989-08-20,0.074
02HC032,1989-08-21,0.075
02HC032,1989-08-22,0.069
02HC032,1989-08-23,0.07
02HC032,1989-08-24,0.069
02HC032,1989-08-25,0.064
02HC032,1989-08-26,0.062
02HC032,1989-08-27,0.063
02HC032,1989-08-28,0.061
02HC032,1989-08-29,0.064
02HC032,1989-08-30,0.063
02HC032,1989-08-31,0.062
02HC032,1989-09-01,0.166
02HC032,1989-09-02,0.198
02HC032,1989-09-03,0.12
02HC032,1989-09-04,0.08
02HC032,1989-09-05,0.073
02HC032,1989-09-06,0.071
02HC032,1989-09-07,0.086
02HC032,1989-09-08,0.31
02HC032,1989-09-09,0.242
02HC032,1989-09-10,0.118
02HC032,1989-09-11,0.094
02HC032,1989-09-12,0.082
02HC032,1989-09-13,0.075
02HC032,1989-09-14,0.073
02HC032,1989-09-15,0.071
02HC032,1989-09-16,0.073
02HC032,1989-09-17,0.075
02HC032,1989-09-18,0.081
02HC032,1989-09-19,0.074
02HC032,1989-09-20,0.095
02HC032,1989-09-21,0.088
02HC032,1989-09-22,0.094
02HC032,1989-09-23,0.156
02HC032,1989-09-24,0.17
02HC032,1989-09-25,0.127
02HC032,1989-09-26,0.112
02HC032,1989-09-27,0.105
02HC032,1989-09-28,0.099
02HC032,1989-09-29,0.095
02HC032,1989-09-30,0.101
02HC032,1989-10-01,0.128
02HC032,1989-10-02,0.146
02HC032,1989-10-03,0.139
02HC032,1989-10-04,0.149
02HC032,1989-10-05,0.138
02HC032,1989-10-06,0.116
02HC032,1989-10-07,0.108
02HC032,1989-10-08,0.108
02HC032,1989-10-09,0.114
02HC032,1989-10-10,0.134
02HC032,1989-10-11,0.246
02HC032,1989-10-12,0.227
02HC032,1989-10-13,0.145
02HC032,1989-10-14,0.149
02HC032,1989-10-15,0.225
02HC032,1989-10-16,0.201
02HC032,1989-10-17,0.176
02HC032,1989-10-18,0.203
02HC032,1989-10-19,0.207
02HC032,1989-10-20,0.305
02HC032,1989-10-21,0.444
02HC032,1989-10-22,0.269
02HC032,1989-10-23,0.198
02HC032,1989-10-24,0.178
02HC032,1989-10-25,0.168
02HC032,1989-10-26,0.159
02HC032,1989-10-27,0.146
02HC032,1989-10-28,0.142
02HC032,1989-10-29,0.138
02HC032,1989-10-30,0.135
02HC032,1989-10-31,0.138
02HC032,1989-11-01,0.328
02HC032,1989-11-02,0.28
02HC032,1989-11-03,0.203
02HC032,1989-11-04,0.183
02HC032,1989-11-05,0.188
02HC032,1989-11-06,0.232
02HC032,1989-11-07,0.375
02HC032,1989-11-08,0.554
02HC032,1989-11-09,0.57
02HC032,1989-11-10,0.483
02HC032,1989-11-11,0.44
02HC032,1989-11-12,0.329
02HC032,1989-11-13,0.279
02HC032,1989-11-14,0.46
02HC032,1989-11-15,2.03
02HC032,1989-11-16,3.78
02HC032,1989-11-17,2.18
02HC032,1989-11-18,1.11
02HC032,1989-11-19,0.77
02HC032,1989-11-20,0.649
02HC032,1989-11-21,0.649
02HC032,1989-11-22,0.664
02HC032,1989-11-23,0.493
02HC032,1989-11-24,0.384
02HC032,1989-11-25,0.68
02HC032,1989-11-26,0.836
02HC032,1989-11-27,0.805
02HC032,1989-11-28,1.44
02HC032,1989-11-29,1.16
02HC032,1989-11-30,0.907
02HC032,1989-12-01,0.714
02HC032,1989-12-02,0.528
02HC032,1989-12-03,0.44
02HC032,1989-12-04,0.38
02HC032,1989-12-05,0.325
02HC032,1989-12-06,0.3
02HC032,1989-12-07,0.28
02HC032,1989-12-08,0.26
02HC032,1989-12-09,0.245
02HC032,1989-12-10,0.23
02HC032,1989-12-11,0.212
02HC032,1989-12-12,0.198
02HC032,1989-12-13,0.191
02HC032,1989-12-14,0.182
02HC032,1989-12-15,0.167
02HC032,1989-12-16,0.155
02HC032,1989-12-17,0.145
02HC032,1989-12-18,0.135
02HC032,1989-12-19,0.128
02HC032,1989-12-20,0.122
02HC032,1989-12-21,0.115
02HC032,1989-12-22,0.108
02HC032,1989-12-23,0.106
02HC032,1989-12-24,0.104
02HC032,1989-12-25,0.102
02HC032,1989-12-26,0.101
02HC032,1989-12-27,0.101
02HC032,1989-12-28,0.101
02HC032,1989-12-29,0.102
02HC032,1989-12-30,0.105
02HC032,1989-12-31,0.11
02HC032,1990-01-01,0.137
02HC032,1990-01-02,0.136
02HC032,1990-01-03,0.138
02HC032,1990-01-04,0.194
02HC032,1990-01-05,0.427
02HC032,1990-01-06,0.37
02HC032,1990-01-07,0.27
02HC032,1990-01-08,0.245
02HC032,1990-01-09,0.233
02HC032,1990-01-10,0.243
02HC032,1990-01-11,0.254
02HC032,1990-01-12,0.215
02HC032,1990-01-13,0.2
02HC032,1990-01-14,0.185
02HC032,1990-01-15,0.18
02HC032,1990-01-16,0.17
02HC032,1990-01-17,0.709
02HC032,1990-01-18,3.52
02HC032,1990-01-19,1
02HC032,1990-01-20,0.66
02HC032,1990-01-21,0.46
02HC032,1990-01-22,0.37
02HC032,1990-01-23,0.363
02HC032,1990-01-24,0.359
02HC032,1990-01-25,0.753
02HC032,1990-01-26,1.21
02HC032,1990-01-27,0.95
02HC032,1990-01-28,0.85
02HC032,1990-01-29,0.56
02HC032,1990-01-30,0.48
02HC032,1990-01-31,0.41
02HC032,1990-02-01,0.365
02HC032,1990-02-02,0.33
02HC032,1990-02-03,0.305
02HC032,1990-02-04,0.285
02HC032,1990-02-05,0.265
02HC032,1990-02-06,0.245
02HC032,1990-02-07,0.25
02HC032,1990-02-08,0.86
02HC032,1990-02-09,2.7
02HC032,1990-02-10,2.2
02HC032,1990-02-11,1.05
02HC032,1990-02-12,0.88
02HC032,1990-02-13,0.66
02HC032,1990-02-14,0.76
02HC032,1990-02-15,0.66
02HC032,1990-02-16,0.56
02HC032,1990-02-17,0.49
02HC032,1990-02-18,0.4
02HC032,1990-02-19,0.34
02HC032,1990-02-20,0.315
02HC032,1990-02-21,0.29
02HC032,1990-02-22,1.6
02HC032,1990-02-23,6.72
02HC032,1990-02-24,2.4
02HC032,1990-02-25,1.5
02HC032,1990-02-26,1.15
02HC032,1990-02-27,1
02HC032,1990-02-28,0.9
02HC032,1990-03-01,0.75
02HC032,1990-03-02,0.65
02HC032,1990-03-03,0.55
02HC032,1990-03-04,0.51
02HC032,1990-03-05,0.46
02HC032,1990-03-06,0.42
02HC032,1990-03-07,0.37
02HC032,1990-03-08,0.345
02HC032,1990-03-09,0.323
02HC032,1990-03-10,0.306
02HC032,1990-03-11,2.98
02HC032,1990-03-12,21.1
02HC032,1990-03-13,12.6
02HC032,1990-03-14,7.59
02HC032,1990-03-15,4.21
02HC032,1990-03-16,2.86
02HC032,1990-03-17,2.45
02HC032,1990-03-18,2.02
02HC032,1990-03-19,1.58
02HC032,1990-03-20,1.35
02HC032,1990-03-21,1.24
02HC032,1990-03-22,1.23
02HC032,1990-03-23,1.65
02HC032,1990-03-24,1.25
02HC032,1990-03-25,0.85
02HC032,1990-03-26,0.72
02HC032,1990-03-27,0.65
02HC032,1990-03-28,0.61
02HC032,1990-03-29,0.593
02HC032,1990-03-30,0.562
02HC032,1990-03-31,0.703
02HC032,1990-04-01,0.676
02HC032,1990-04-02,0.748
02HC032,1990-04-03,1.33
02HC032,1990-04-04,1.4
02HC032,1990-04-05,1.68
02HC032,1990-04-06,1.44
02HC032,1990-04-07,1.08
02HC032,1990-04-08,0.85
02HC032,1990-04-09,0.765
02HC032,1990-04-10,0.935
02HC032,1990-04-11,2.29
02HC032,1990-04-12,1.64
02HC032,1990-04-13,1.2
02HC032,1990-04-14,0.99
02HC032,1990-04-15,1.03
02HC032,1990-04-16,1.04
02HC032,1990-04-17,1.04
02HC032,1990-04-18,1.02
02HC032,1990-04-19,0.878
02HC032,1990-04-20,0.836
02HC032,1990-04-21,1.22
02HC032,1990-04-22,1.03
02HC032,1990-04-23,0.844
02HC032,1990-04-24,0.768
02HC032,1990-04-25,0.681
02HC032,1990-04-26,0.626
02HC032,1990-04-27,0.585
02HC032,1990-04-28,0.515
02HC032,1990-04-29,0.407
02HC032,1990-04-30,0.335
02HC032,1990-05-01,0.309
02HC032,1990-05-02,0.268
02HC032,1990-05-03,0.239
02HC032,1990-05-04,0.235
02HC032,1990-05-05,0.462
02HC032,1990-05-06,0.639
02HC032,1990-05-07,0.424
02HC032,1990-05-08,0.341
02HC032,1990-05-09,0.303
02HC032,1990-05-10,0.361
02HC032,1990-05-11,0.441
02HC032,1990-05-12,0.313
02HC032,1990-05-13,0.34
02HC032,1990-05-14,0.376
02HC032,1990-05-15,0.316
02HC032,1990-05-16,0.327
02HC032,1990-05-17,1.01
02HC032,1990-05-18,1
02HC032,1990-05-19,0.762
02HC032,1990-05-20,1.11
02HC032,1990-05-21,1.51
02HC032,1990-05-22,0.971
02HC032,1990-05-23,0.79
02HC032,1990-05-24,0.603
02HC032,1990-05-25,0.481
02HC032,1990-05-26,0.384
02HC032,1990-05-27,0.34
02HC032,1990-05-28,0.392
02HC032,1990-05-29,0.306
02HC032,1990-05-30,0.277
02HC032,1990-05-31,0.251
02HC032,1990-06-01,0.216
02HC032,1990-06-02,0.191
02HC032,1990-06-03,0.225
02HC032,1990-06-04,0.29
02HC032,1990-06-05,0.235
02HC032,1990-06-06,0.208
02HC032,1990-06-07,0.174
02HC032,1990-06-08,0.158
02HC032,1990-06-09,0.211
02HC032,1990-06-10,0.208
02HC032,1990-06-11,0.169
02HC032,1990-06-12,0.157
02HC032,1990-06-13,0.178
02HC032,1990-06-14,2.22
02HC032,1990-06-15,3.28
02HC032,1990-06-16,1.34
02HC032,1990-06-17,0.752
02HC032,1990-06-18,0.511
02HC032,1990-06-19,0.35
02HC032,1990-06-20,0.313
02HC032,1990-06-21,0.308
02HC032,1990-06-22,0.267
02HC032,1990-06-23,0.308
02HC032,1990-06-24,0.401
02HC032,1990-06-25,0.297
02HC032,1990-06-26,0.253
02HC032,1990-06-27,0.22
02HC032,1990-06-28,0.185
02HC032,1990-06-29,0.284
02HC032,1990-06-30,0.51
02HC032,1990-07-01,1.25
02HC032,1990-07-02,0.753
02HC032,1990-07-03,0.344
02HC032,1990-07-04,0.239
02HC032,1990-07-05,0.19
02HC032,1990-07-06,0.161
02HC032,1990-07-07,0.138
02HC032,1990-07-08,0.13
02HC032,1990-07-09,0.18
02HC032,1990-07-10,0.221
02HC032,1990-07-11,0.174
02HC032,1990-07-12,0.141
02HC032,1990-07-13,0.131
02HC032,1990-07-14,0.123
02HC032,1990-07-15,0.257
02HC032,1990-07-16,0.256
02HC032,1990-07-17,0.21
02HC032,1990-07-18,0.184
02HC032,1990-07-19,0.144
02HC032,1990-07-20,0.311
02HC032,1990-07-21,0.263
02HC032,1990-07-22,0.211
02HC032,1990-07-23,0.266
02HC032,1990-07-24,0.233
02HC032,1990-07-25,0.191
02HC032,1990-07-26,0.177
02HC032,1990-07-27,0.171
02HC032,1990-07-28,0.149
02HC032,1990-07-29,0.134
02HC032,1990-07-30,0.134
02HC032,1990-07-31,0.135
02HC032,1990-08-01,0.131
02HC032,1990-08-02,0.121
02HC032,1990-08-03,0.108
02HC032,1990-08-04,0.1
02HC032,1990-08-05,0.113
02HC032,1990-08-06,0.115
02HC032,1990-08-07,0.113
02HC032,1990-08-08,0.117
02HC032,1990-08-09,0.106
02HC032,1990-08-10,0.095
02HC032,1990-08-11,0.108
02HC032,1990-08-12,0.14
02HC032,1990-08-13,0.252
02HC032,1990-08-14,0.294
02HC032,1990-08-15,0.185
02HC032,1990-08-16,0.14
02HC032,1990-08-17,0.127
02HC032,1990-08-18,0.126
02HC032,1990-08-19,0.138
02HC032,1990-08-20,0.138
02HC032,1990-08-21,0.118
02HC032,1990-08-22,0.11
02HC032,1990-08-23,0.108
02HC032,1990-08-24,0.098
02HC032,1990-08-25,0.099
02HC032,1990-08-26,0.089
02HC032,1990-08-27,0.109
02HC032,1990-08-28,0.104
02HC032,1990-08-29,0.1
02HC032,1990-08-30,0.102
02HC032,1990-08-31,0.093
02HC032,1990-09-01,0.082
02HC032,1990-09-02,0.082
02HC032,1990-09-03,0.082
02HC032,1990-09-04,0.08
02HC032,1990-09-05,0.085
02HC032,1990-09-06,0.085
02HC032,1990-09-07,0.083
02HC032,1990-09-08,0.079
02HC032,1990-09-09,0.081
02HC032,1990-09-10,0.087
02HC032,1990-09-11,0.083
02HC032,1990-09-12,0.097
02HC032,1990-09-13,0.102
02HC032,1990-09-14,0.098
02HC032,1990-09-15,0.128
02HC032,1990-09-16,0.169
02HC032,1990-09-17,0.144
02HC032,1990-09-18,0.114
02HC032,1990-09-19,0.109
02HC032,1990-09-20,0.114
02HC032,1990-09-21,0.127
02HC032,1990-09-22,0.122
02HC032,1990-09-23,0.116
02HC032,1990-09-24,0.115
02HC032,1990-09-25,0.118
02HC032,1990-09-26,0.108
02HC032,1990-09-27,0.1
02HC032,1990-09-28,0.09
02HC032,1990-09-29,0.106
02HC032,1990-09-30,0.111
02HC032,1990-10-01,0.115
02HC032,1990-10-02,0.14
02HC032,1990-10-03,0.478
02HC032,1990-10-04,0.329
02HC032,1990-10-05,0.189
02HC032,1990-10-06,0.15
02HC032,1990-10-07,0.156
02HC032,1990-10-08,0.271
02HC032,1990-10-09,0.193
02HC032,1990-10-10,0.143
02HC032,1990-10-11,0.132
02HC032,1990-10-12,0.714
02HC032,1990-10-13,0.662
02HC032,1990-10-14,0.461
02HC032,1990-10-15,0.947
02HC032,1990-10-16,0.847
02HC032,1990-10-17,0.499
02HC032,1990-10-18,0.331
02HC032,1990-10-19,0.505
02HC032,1990-10-20,0.77
02HC032,1990-10-21,0.765
02HC032,1990-10-22,0.499
02HC032,1990-10-23,0.399
02HC032,1990-10-24,0.321
02HC032,1990-10-25,0.27
02HC032,1990-10-26,0.242
02HC032,1990-10-27,0.229
02HC032,1990-10-28,0.201
02HC032,1990-10-29,0.221
02HC032,1990-10-30,0.249
02HC032,1990-10-31,0.262
02HC032,1990-11-01,0.268
02HC032,1990-11-02,0.31
02HC032,1990-11-03,0.296
02HC032,1990-11-04,0.263
02HC032,1990-11-05,0.222
02HC032,1990-11-06,0.353
02HC032,1990-11-07,1.15
02HC032,1990-11-08,0.764
02HC032,1990-11-09,0.556
02HC032,1990-11-10,0.451
02HC032,1990-11-11,0.429
02HC032,1990-11-12,0.399
02HC032,1990-11-13,0.409
02HC032,1990-11-14,0.369
02HC032,1990-11-15,0.347
02HC032,1990-11-16,0.402
02HC032,1990-11-17,0.392
02HC032,1990-11-18,0.336
02HC032,1990-11-19,0.291
02HC032,1990-11-20,0.269
02HC032,1990-11-21,0.264
02HC032,1990-11-22,0.351
02HC032,1990-11-23,0.646
02HC032,1990-11-24,0.556
02HC032,1990-11-25,0.485
02HC032,1990-11-26,0.435
02HC032,1990-11-27,0.375
02HC032,1990-11-28,0.384
02HC032,1990-11-29,0.396
02HC032,1990-11-30,0.348
02HC032,1990-12-01,0.306
02HC032,1990-12-02,0.292
02HC032,1990-12-03,0.275
02HC032,1990-12-04,0.275
02HC032,1990-12-05,0.836
02HC032,1990-12-06,0.929
02HC032,1990-12-07,0.74
02HC032,1990-12-08,0.603
02HC032,1990-12-09,0.522
02HC032,1990-12-10,0.495
02HC032,1990-12-11,0.581
02HC032,1990-12-12,0.527
02HC032,1990-12-13,0.484
02HC032,1990-12-14,0.7
02HC032,1990-12-15,0.627
02HC032,1990-12-16,0.51
02HC032,1990-12-17,0.428
02HC032,1990-12-18,0.439
02HC032,1990-12-19,0.731
02HC032,1990-12-20,0.6
02HC032,1990-12-21,0.572
02HC032,1990-12-22,0.956
02HC032,1990-12-23,1.98
02HC032,1990-12-24,1.8
02HC032,1990-12-25,1.53
02HC032,1990-12-26,1.27
02HC032,1990-12-27,1.05
02HC032,1990-12-28,0.85
02HC032,1990-12-29,1.26
02HC032,1990-12-30,4.24
02HC032,1990-12-31,2.05
02HC032,1991-01-01,1.82
02HC032,1991-01-02,1.26
02HC032,1991-01-03,0.935
02HC032,1991-01-04,0.8
02HC032,1991-01-05,0.68
02HC032,1991-01-06,0.62
02HC032,1991-01-07,0.56
02HC032,1991-01-08,0.52
02HC032,1991-01-09,0.49
02HC032,1991-01-10,0.45
02HC032,1991-01-11,0.415
02HC032,1991-01-12,0.41
02HC032,1991-01-13,0.4
02HC032,1991-01-14,0.396
02HC032,1991-01-15,0.391
02HC032,1991-01-16,0.419
02HC032,1991-01-17,0.601
02HC032,1991-01-18,0.608
02HC032,1991-01-19,0.572
02HC032,1991-01-20,0.554
02HC032,1991-01-21,0.45
02HC032,1991-01-22,0.379
02HC032,1991-01-23,0.345
02HC032,1991-01-24,0.313
02HC032,1991-01-25,0.295
02HC032,1991-01-26,0.27
02HC032,1991-01-27,0.255
02HC032,1991-01-28,0.235
02HC032,1991-01-29,0.229
02HC032,1991-01-30,0.223
02HC032,1991-01-31,0.223
02HC032,1991-02-01,0.211
02HC032,1991-02-02,0.208
02HC032,1991-02-03,0.233
02HC032,1991-02-04,0.478
02HC032,1991-02-05,1.13
02HC032,1991-02-06,1.54
02HC032,1991-02-07,1.46
02HC032,1991-02-08,1.13
02HC032,1991-02-09,0.9
02HC032,1991-02-10,0.71
02HC032,1991-02-11,0.62
02HC032,1991-02-12,0.54
02HC032,1991-02-13,0.46
02HC032,1991-02-14,0.389
02HC032,1991-02-15,0.334
02HC032,1991-02-16,0.33
02HC032,1991-02-17,0.33
02HC032,1991-02-18,0.341
02HC032,1991-02-19,0.547
02HC032,1991-02-20,1.68
02HC032,1991-02-21,1.37
02HC032,1991-02-22,1.44
02HC032,1991-02-23,1
02HC032,1991-02-24,0.8
02HC032,1991-02-25,0.628
02HC032,1991-02-26,0.5
02HC032,1991-02-27,0.42
02HC032,1991-02-28,0.39
02HC032,1991-03-01,0.556
02HC032,1991-03-02,4.38
02HC032,1991-03-03,2.83
02HC032,1991-03-04,1.52
02HC032,1991-03-05,1.35
02HC032,1991-03-06,2.77
02HC032,1991-03-07,7.43
02HC032,1991-03-08,2.1
02HC032,1991-03-09,1.5
02HC032,1991-03-10,1.1
02HC032,1991-03-11,0.92
02HC032,1991-03-12,0.8
02HC032,1991-03-13,0.75
02HC032,1991-03-14,0.71
02HC032,1991-03-15,0.695
02HC032,1991-03-16,0.68
02HC032,1991-03-17,0.7
02HC032,1991-03-18,0.9
02HC032,1991-03-19,1.15
02HC032,1991-03-20,1.05
02HC032,1991-03-21,0.964
02HC032,1991-03-22,0.823
02HC032,1991-03-23,1.08
02HC032,1991-03-24,1.76
02HC032,1991-03-25,1.62
02HC032,1991-03-26,1.3
02HC032,1991-03-27,3.28
02HC032,1991-03-28,6.71
02HC032,1991-03-29,2.81
02HC032,1991-03-30,1.85
02HC032,1991-03-31,1.48
02HC032,1991-04-01,1.38
02HC032,1991-04-02,1.51
02HC032,1991-04-03,1.29
02HC032,1991-04-04,1.11
02HC032,1991-04-05,1.05
02HC032,1991-04-06,1.06
02HC032,1991-04-07,1.05
02HC032,1991-04-08,1.5
02HC032,1991-04-09,3.67
02HC032,1991-04-10,4.21
02HC032,1991-04-11,2.27
02HC032,1991-04-12,1.61
02HC032,1991-04-13,1.24
02HC032,1991-04-14,1.04
02HC032,1991-04-15,1.87
02HC032,1991-04-16,2.41
02HC032,1991-04-17,1.71
02HC032,1991-04-18,1.48
02HC032,1991-04-19,1.22
02HC032,1991-04-20,2.79
02HC032,1991-04-21,3.11
02HC032,1991-04-22,5.59
02HC032,1991-04-23,3.56
02HC032,1991-04-24,2.18
02HC032,1991-04-25,1.7
02HC032,1991-04-26,1.5
02HC032,1991-04-27,1.17
02HC032,1991-04-28,0.887
02HC032,1991-04-29,0.744
02HC032,1991-04-30,0.881
02HC032,1991-05-01,0.898
02HC032,1991-05-02,0.717
02HC032,1991-05-03,0.695
02HC032,1991-05-04,0.769
02HC032,1991-05-05,0.596
02HC032,1991-05-06,0.644
02HC032,1991-05-07,0.608
02HC032,1991-05-08,0.449
02HC032,1991-05-09,0.499
02HC032,1991-05-10,0.538
02HC032,1991-05-11,0.454
02HC032,1991-05-12,0.365
02HC032,1991-05-13,0.33
02HC032,1991-05-14,0.308
02HC032,1991-05-15,0.272
02HC032,1991-05-16,0.246
02HC032,1991-05-17,0.329
02HC032,1991-05-18,0.449
02HC032,1991-05-19,0.293
02HC032,1991-05-20,0.243
02HC032,1991-05-21,0.218
02HC032,1991-05-22,0.198
02HC032,1991-05-23,0.174
02HC032,1991-05-24,0.161
02HC032,1991-05-25,0.349
02HC032,1991-05-26,0.343
02HC032,1991-05-27,0.472
02HC032,1991-05-28,0.289
02HC032,1991-05-29,0.258
02HC032,1991-05-30,0.326
02HC032,1991-05-31,0.26
02HC032,1991-06-01,0.227
02HC032,1991-06-02,0.193
02HC032,1991-06-03,0.162
02HC032,1991-06-04,0.152
02HC032,1991-06-05,0.141
02HC032,1991-06-06,0.131
02HC032,1991-06-07,0.123
02HC032,1991-06-08,0.115
02HC032,1991-06-09,0.107
02HC032,1991-06-10,0.104
02HC032,1991-06-11,0.154
02HC032,1991-06-12,0.198
02HC032,1991-06-13,0.149
02HC032,1991-06-14,0.116
02HC032,1991-06-15,0.106
02HC032,1991-06-16,0.106
02HC032,1991-06-17,0.107
02HC032,1991-06-18,0.1
02HC032,1991-06-19,0.1
02HC032,1991-06-20,0.093
02HC032,1991-06-21,0.089
02HC032,1991-06-22,0.088
02HC032,1991-06-23,0.087
02HC032,1991-06-24,0.079
02HC032,1991-06-25,0.08
02HC032,1991-06-26,0.082
02HC032,1991-06-27,0.079
02HC032,1991-06-28,0.075
02HC032,1991-06-29,0.074
02HC032,1991-06-30,0.078
02HC032,1991-07-01,0.077
02HC032,1991-07-02,0.076
02HC032,1991-07-03,0.079
02HC032,1991-07-04,0.084
02HC032,1991-07-05,0.215
02HC032,1991-07-06,0.194
02HC032,1991-07-07,0.305
02HC032,1991-07-08,0.344
02HC032,1991-07-09,0.205
02HC032,1991-07-10,0.147
02HC032,1991-07-11,0.131
02HC032,1991-07-12,0.116
02HC032,1991-07-13,0.113
02HC032,1991-07-14,0.103
02HC032,1991-07-15,0.092
02HC032,1991-07-16,0.086
02HC032,1991-07-17,0.08
02HC032,1991-07-18,0.082
02HC032,1991-07-19,0.081
02HC032,1991-07-20,0.078
02HC032,1991-07-21,0.075
02HC032,1991-07-22,0.079
02HC032,1991-07-23,0.08
02HC032,1991-07-24,0.073
02HC032,1991-07-25,0.073
02HC032,1991-07-26,0.071
02HC032,1991-07-27,0.069
02HC032,1991-07-28,0.088
02HC032,1991-07-29,0.141
02HC032,1991-07-30,0.267
02HC032,1991-07-31,0.17
02HC032,1991-08-01,0.13
02HC032,1991-08-02,0.105
02HC032,1991-08-03,0.09
02HC032,1991-08-04,0.12
02HC032,1991-08-05,0.16
02HC032,1991-08-06,0.14
02HC032,1991-08-07,0.12
02HC032,1991-08-08,0.11
02HC032,1991-08-09,0.1
02HC032,1991-08-10,0.09
02HC032,1991-08-11,0.115
02HC032,1991-08-12,0.108
02HC032,1991-08-13,0.098
02HC032,1991-08-14,0.09
02HC032,1991-08-15,0.084
02HC032,1991-08-16,0.1
02HC032,1991-08-17,0.12
02HC032,1991-08-18,0.15
02HC032,1991-08-19,0.13
02HC032,1991-08-20,0.116
02HC032,1991-08-21,0.108
02HC032,1991-08-22,0.1
02HC032,1991-08-23,0.094
02HC032,1991-08-24,0.087
02HC032,1991-08-25,0.082
02HC032,1991-08-26,0.078
02HC032,1991-08-27,0.074
02HC032,1991-08-28,0.071
02HC032,1991-08-29,0.069
02HC032,1991-08-30,0.066
02HC032,1991-08-31,0.065
02HC032,1991-09-01,0.063
02HC032,1991-09-02,0.061
02HC032,1991-09-03,0.06
02HC032,1991-09-04,0.104
02HC032,1991-09-05,0.092
02HC032,1991-09-06,0.085
02HC032,1991-09-07,0.082
02HC032,1991-09-08,0.078
02HC032,1991-09-09,0.151
02HC032,1991-09-10,0.072
02HC032,1991-09-11,0.064
02HC032,1991-09-12,0.063
02HC032,1991-09-13,0.064
02HC032,1991-09-14,0.062
02HC032,1991-09-15,0.084
02HC032,1991-09-16,0.12
02HC032,1991-09-17,0.087
02HC032,1991-09-18,0.077
02HC032,1991-09-19,0.077
02HC032,1991-09-20,0.076
02HC032,1991-09-21,0.073
02HC032,1991-09-22,0.069
02HC032,1991-09-23,0.083
02HC032,1991-09-24,0.081
02HC032,1991-09-25,0.085
02HC032,1991-09-26,0.082
02HC032,1991-09-27,0.081
02HC032,1991-09-28,0.081
02HC032,1991-09-29,0.085
02HC032,1991-09-30,0.091
02HC032,1991-10-01,0.104
02HC032,1991-10-02,0.141
02HC032,1991-10-03,0.358
02HC032,1991-10-04,0.293
02HC032,1991-10-05,0.235
02HC032,1991-10-06,0.275
02HC032,1991-10-07,0.155
02HC032,1991-10-08,0.103
02HC032,1991-10-09,0.085
02HC032,1991-10-10,0.104
